Data.Precipitation,Date.Full,Date.Month,Date.Week of,Date.Year,Station.City,Station.Code,Station.Location,Station.State,Data.Temperature.Avg Temp,Data.Temperature.Max Temp,Data.Temperature.Min Temp,Data.Wind.Direction,Data.Wind.Speed,Feels_Like_Temp
2.73,2016-09-25,9,25,2016,Miami,MIA,"Miami, FL",Florida,83,90,75,19,1.82,83.182
1.2,2016-09-25,9,25,2016,Orlando,MCO,"Orlando, FL",Florida,83,92,74,12,2.1,83.21
0.0,2016-09-25,9,25,2016,Pensacola,PNS,"Pensacola, FL",Florida,84,93,74,30,2.74,84.274
0.06,2016-09-25,9,25,2016,Tallahassee,TLH,"Tallahassee, FL",Florida,83,93,73,7,2.07,83.207
0.28,2016-09-25,9,25,2016,Tampa,TPA,"Tampa, FL",Florida,85,91,77,23,1.87,85.187
1.45,2016-09-25,9,25,2016,Vero Beach,VRB,"Vero Beach, FL",Florida,82,90,74,11,1.62,82.162
3.41,2016-09-25,9,25,2016,West Palm Beach,PBI,"West Palm Beach, FL",Florida,82,89,75,14,2.14,82.214
0.0,2016-09-25,9,25,2016,Alma,AMG,"Alma, GA",Georgia,79,89,68,22,1.77,79.177
0.0,2016-09-25,9,25,2016,Athens,AHN,"Athens, GA",Georgia,78,90,66,9,1.85,78.185
0.0,2016-09-25,9,25,2016,Atlanta,ATL,"Atlanta, GA",Georgia,80,90,70,14,3.95,80.395
0.01,2016-09-25,9,25,2016,Augusta,AGS,"Augusta, GA",Georgia,78,88,67,17,4.11,78.411
0.0,2016-09-25,9,25,2016,Macon,MCN,"Macon, GA",Georgia,80,92,67,8,3.01,80.301
0.01,2016-09-25,9,25,2016,Savannah,SAV,"Savannah, GA",Georgia,80,88,72,24,4.97,80.497
2.7,2016-09-25,9,25,2016,Hilo,ITO,"Hilo, HI",Hawaii,77,83,70,24,2.05,77.205
0.01,2016-09-25,9,25,2016,Honolulu,HNL,"Honolulu, HI",Hawaii,79,86,73,4,9.77,79.977
0.33,2016-09-25,9,25,2016,Kahului,OGG,"Kahului, HI",Hawaii,80,88,72,5,12.91,81.291
0.08,2016-09-25,9,25,2016,Kaunakakai,MKK,"Kaunakakai, HI",Hawaii,80,87,74,4,10.31,81.031
0.01,2016-09-25,9,25,2016,Lihue,LIH,"Lihue, HI",Hawaii,82,86,77,5,14.32,83.432
0.2,2016-09-25,9,25,2016,Boise,BOI,"Boise, ID",Idaho,60,71,49,26,6.0,60.6
0.01,2016-09-25,9,25,2016,Lewiston,LWS,"Lewiston, ID",Idaho,61,70,51,19,1.57,61.157
1.46,2016-09-25,9,25,2016,Pocatello,PIH,"Pocatello, ID",Idaho,57,68,45,24,6.22,57.622
0.56,2016-09-25,9,25,2016,Chicago,ORD,"Chicago, IL",Illinois,72,79,63,12,5.62,72.562
0.32,2016-09-25,9,25,2016,Moline,MLI,"Moline, IL",Illinois,74,85,63,13,6.47,74.647
0.0,2016-09-25,9,25,2016,Peoria,PIA,"Peoria, IL",Illinois,76,87,64,14,4.41,76.441
0.0,2016-09-25,9,25,2016,Quincy,UIN,"Quincy, IL",Illinois,77,88,65,18,5.08,77.508
1.4,2016-09-25,9,25,2016,Rockford,RFD,"Rockford, IL",Illinois,72,81,63,13,5.7,72.57
0.0,2016-09-25,9,25,2016,Springfield,SPI,"Springfield, IL",Illinois,78,91,64,16,3.72,78.372
0.0,2016-09-25,9,25,2016,Evansville,EVV,"Evansville, IN",Indiana,77,91,63,20,0.72,77.072
0.0,2016-09-25,9,25,2016,Fort Wayne,FWA,"Fort Wayne, IN",Indiana,72,85,58,14,3.1,72.31
0.01,2016-09-25,9,25,2016,Indianapolis,IND,"Indianapolis, IN",Indiana,74,86,62,16,2.7,74.27
0.17,2016-09-25,9,25,2016,South Bend,SBN,"South Bend, IN",Indiana,70,81,60,11,4.12,70.412
2.66,2016-09-25,9,25,2016,Cedar Rapids,CID,"Cedar Rapids, IA",Iowa,73,82,63,14,7.12,73.712
1.68,2016-09-25,9,25,2016,Des Moines,DSM,"Des Moines, IA",Iowa,77,87,66,16,7.01,77.701
1.92,2016-09-25,9,25,2016,Dubuque,DBQ,"Dubuque, IA",Iowa,69,76,60,13,6.32,69.632
1.48,2016-09-25,9,25,2016,Sioux City,SUX,"Sioux City, IA",Iowa,74,86,62,15,9.68,74.968
3.89,2016-09-25,9,25,2016,Waterloo,ALO,"Waterloo, IA",Iowa,69,79,59,11,7.2,69.72
0.27,2016-09-25,9,25,2016,Concordia,CNK,"Concordia, KS",Kansas,76,87,65,20,11.07,77.107
0.02,2016-09-25,9,25,2016,Dodge City,DDC,"Dodge City, KS",Kansas,76,90,61,20,12.37,77.237
0.12,2016-09-25,9,25,2016,Goodland,GLD,"Goodland, KS",Kansas,69,85,53,19,9.72,69.972
2.96,2016-09-25,9,25,2016,Medicine Lodge,P28,"Medicine Lodge, KS",Kansas,77,89,64,14,8.0,77.8
2.38,2016-09-25,9,25,2016,Topeka,TOP,"Topeka, KS",Kansas,77,88,66,19,5.85,77.585
1.65,2016-09-25,9,25,2016,Wichita,ICT,"Wichita, KS",Kansas,77,88,66,19,9.78,77.978
0.0,2016-09-25,9,25,2016,Covington,CVG,"Covington, KY",Kentucky,75,87,62,13,2.54,75.254
0.0,2016-09-25,9,25,2016,Jackson,JKL,"Jackson, KY",Kentucky,75,86,63,21,0.3,75.03
0.0,2016-09-25,9,25,2016,Lexington,LEX,"Lexington, KY",Kentucky,76,90,62,9,2.54,76.254
0.0,2016-09-25,9,25,2016,Louisville,SDF,"Louisville, KY",Kentucky,79,91,66,13,1.68,79.168
0.0,2016-09-25,9,25,2016,Paducah,PAH,"Paducah, KY",Kentucky,76,90,61,17,1.14,76.114
0.58,2016-09-25,9,25,2016,Baton Rouge,BTR,"Baton Rouge, LA",Louisiana,82,93,71,13,2.38,82.238
0.26,2016-09-25,9,25,2016,Lake Charles,LCH,"Lake Charles, LA",Louisiana,83,91,74,12,3.42,83.342
0.32,2016-09-25,9,25,2016,New Orleans,MSY,"New Orleans, LA",Louisiana,86,94,78,18,2.7,86.27
0.0,2016-09-25,9,25,2016,Shreveport,SHV,"Shreveport, LA",Louisiana,82,94,70,12,3.08,82.308
0.11,2016-09-25,9,25,2016,Slidell,ASD,"Slidell, LA",Louisiana,82,92,71,10,1.41,82.141
0.51,2016-09-25,9,25,2016,Bangor,BGR,"Bangor, ME",Maine,60,70,50,26,5.0,60.5
1.18,2016-09-25,9,25,2016,Caribou,CAR,"Caribou, ME",Maine,55,64,47,26,5.7,55.57
0.28,2016-09-25,9,25,2016,Portland,PWM,"Portland, ME",Maine,64,73,54,25,4.84,64.484
0.64,2016-09-25,9,25,2016,Baltimore,BWI,"Baltimore, MD",Maryland,70,79,61,8,3.05,70.305
2.15,2016-09-25,9,25,2016,Salisbury,SBY,"Salisbury, MD",Maryland,72,78,64,8,4.64,72.464
0.67,2016-09-25,9,25,2016,Boston,BOS,"Boston, MA",Massachusetts,68,75,60,21,5.11,68.511
0.0,2016-09-25,9,25,2016,Milton,MQE,"Milton, MA",Massachusetts,60,60,60,19,2.9,60.29
2.11,2016-09-25,9,25,2016,Worcester,ORH,"Worcester, MA",Massachusetts,64,72,55,28,6.01,64.601
0.33,2016-09-25,9,25,2016,Alpena,APN,"Alpena, MI",Michigan,61,73,48,19,4.32,61.432
0.0,2016-09-25,9,25,2016,Detroit,DTW,"Detroit, MI",Michigan,69,79,59,14,3.7,69.37
0.09,2016-09-25,9,25,2016,Flint,FNT,"Flint, MI",Michigan,64,76,52,17,5.27,64.527
0.33,2016-09-25,9,25,2016,Grand Rapids,GRR,"Grand Rapids, MI",Michigan,66,77,56,12,5.54,66.554
0.33,2016-09-25,9,25,2016,Houghton Lake,HTL,"Houghton Lake, MI",Michigan,60,72,47,15,4.48,60.448
0.05,2016-09-25,9,25,2016,Lansing,LAN,"Lansing, MI",Michigan,66,77,54,12,4.8,66.48
0.31,2016-09-25,9,25,2016,Marquette,MQT,"Marquette, MI",Michigan,57,66,48,0,0.0,57.0
0.51,2016-09-25,9,25,2016,Muskegon,MKG,"Muskegon, MI",Michigan,67,77,57,14,5.84,67.584
0.21,2016-09-25,9,25,2016,Sault Ste Marie,ANJ,"Sault Ste Marie, MI",Michigan,62,70,53,16,4.17,62.417
0.74,2016-09-25,9,25,2016,Duluth,DLH,"Duluth, MN",Minnesota,59,67,51,16,10.12,60.012
0.53,2016-09-25,9,25,2016,International Falls,INL,"International Falls, MN",Minnesota,56,67,44,14,7.11,56.711
2.86,2016-09-25,9,25,2016,Minneapolis,MSP,"Minneapolis, MN",Minnesota,67,73,60,14,8.44,67.844
4.43,2016-09-25,9,25,2016,Rochester,RST,"Rochester, MN",Minnesota,66,74,58,15,8.67,66.867
1.47,2016-09-25,9,25,2016,St Cloud,STC,"St Cloud, MN",Minnesota,61,69,53,12,7.1,61.71
0.48,2016-09-25,9,25,2016,Greenville,GLH,"Greenville, MS",Mississippi,81,95,67,15,2.82,81.282
0.0,2016-09-25,9,25,2016,Greenwood,GWO,"Greenwood, MS",Mississippi,80,94,66,16,1.51,80.151
0.0,2016-09-25,9,25,2016,Gulfport,GPT,"Gulfport, MS",Mississippi,83,93,74,22,2.0,83.2
0.41,2016-09-25,9,25,2016,Hattiesburg,HBG,"Hattiesburg, MS",Mississippi,82,94,70,22,1.1,82.11
0.05,2016-09-25,9,25,2016,Jackson,JAN,"Jackson, MS",Mississippi,81,95,67,20,1.81,81.181
0.01,2016-09-25,9,25,2016,Meridian,MEI,"Meridian, MS",Mississippi,83,98,68,13,2.18,83.218
0.0,2016-09-25,9,25,2016,Tupelo,TUP,"Tupelo, MS",Mississippi,80,94,66,20,3.7,80.37
0.0,2016-09-25,9,25,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,75,88,62,16,1.02,75.102
0.03,2016-09-25,9,25,2016,Columbia,COU,"Columbia, MO",Missouri,76,88,65,18,5.71,76.571
0.63,2016-09-25,9,25,2016,Kansas City,MCI,"Kansas City, MO",Missouri,76,86,65,19,8.48,76.848
0.31,2016-09-25,9,25,2016,Rolla/Vichy,VIH,"Rolla/Vichy, MO",Missouri,75,87,64,19,5.17,75.517
0.12,2016-09-25,9,25,2016,Springfield,SGF,"Springfield, MO",Missouri,77,89,65,18,6.1,77.61
1.18,2016-09-25,9,25,2016,St Joseph,STJ,"St Joseph, MO",Missouri,77,88,66,19,6.57,77.657
0.14,2016-09-25,9,25,2016,St Louis,STL,"St Louis, MO",Missouri,80,90,68,19,3.58,80.358
0.56,2016-09-25,9,25,2016,Billings,BIL,"Billings, MT",Montana,57,64,49,15,8.48,57.848
0.38,2016-09-25,9,25,2016,Butte,BTM,"Butte, MT",Montana,48,59,36,26,4.9,48.49
0.66,2016-09-25,9,25,2016,Cut Bank,CTB,"Cut Bank, MT",Montana,50,60,40,25,9.71,50.971000000000004
1.02,2016-09-25,9,25,2016,Dillon,DLN,"Dillon, MT",Montana,51,62,40,11,3.92,51.392
1.07,2016-09-25,9,25,2016,Glasgow,GGW,"Glasgow, MT",Montana,52,60,44,21,8.25,52.825
0.89,2016-09-25,9,25,2016,Great Falls,GTF,"Great Falls, MT",Montana,52,62,42,16,6.95,52.695
0.84,2016-09-25,9,25,2016,Havre,HVR,"Havre, MT",Montana,53,62,43,19,7.45,53.745
0.48,2016-09-25,9,25,2016,Helena,HLN,"Helena, MT",Montana,55,64,47,28,6.71,55.671
0.15,2016-09-25,9,25,2016,Kalispell,GPI,"Kalispell, MT",Montana,52,64,39,18,5.05,52.505
1.76,2016-09-25,9,25,2016,Miles City,MLS,"Miles City, MT",Montana,57,64,49,15,10.37,58.037
0.49,2016-09-25,9,25,2016,Missoula,MSO,"Missoula, MT",Montana,54,63,45,26,5.47,54.547
0.21,2016-09-25,9,25,2016,Grand Island,GRI,"Grand Island, NE",Nebraska,70,82,59,20,8.98,70.898
0.35,2016-09-25,9,25,2016,Lincoln,LNK,"Lincoln, NE",Nebraska,75,87,62,21,9.45,75.945
0.51,2016-09-25,9,25,2016,Norfolk,OFK,"Norfolk, NE",Nebraska,71,83,59,15,9.72,71.972
0.13,2016-09-25,9,25,2016,North Platte,LBF,"North Platte, NE",Nebraska,69,85,53,15,7.94,69.794
1.3,2016-09-25,9,25,2016,Omaha,OMA,"Omaha, NE",Nebraska,76,86,65,16,9.45,76.945
0.97,2016-09-25,9,25,2016,Scottsbluff,BFF,"Scottsbluff, NE",Nebraska,64,79,49,22,6.51,64.651
0.05,2016-09-25,9,25,2016,Sidney,SNY,"Sidney, NE",Nebraska,65,80,49,19,7.48,65.748
0.16,2016-09-25,9,25,2016,Valentine,VTN,"Valentine, NE",Nebraska,65,77,52,19,9.32,65.932
0.56,2016-09-25,9,25,2016,Ely,ELY,"Ely, NV",Nevada,54,70,37,21,5.9,54.59
0.99,2016-09-25,9,25,2016,Eureka,P68,"Eureka, NV",Nevada,56,71,40,21,4.47,56.447
0.0,2016-09-25,9,25,2016,Las Vegas,LAS,"Las Vegas, NV",Nevada,77,87,67,14,6.11,77.611
0.0,2016-09-25,9,25,2016,Mercury,DRA,"Mercury, NV",Nevada,72,86,58,18,8.34,72.834
0.0,2016-09-25,9,25,2016,Reno,RNO,"Reno, NV",Nevada,63,78,48,21,5.18,63.518
0.0,2016-09-25,9,25,2016,Winnemucca,WMC,"Winnemucca, NV",Nevada,58,76,39,21,6.14,58.614
2.16,2016-09-25,9,25,2016,Concord,CON,"Concord, NH",New Hampshire,64,76,51,25,3.44,64.344
0.0,2016-09-25,9,25,2016,Mt. Washington,MWN,"Mt. Washington, NH",New Hampshire,60,60,60,29,33.18,63.318
2.46,2016-09-25,9,25,2016,Atlantic City,ACY,"Atlantic City, NJ",New Jersey,69,78,60,7,3.94,69.394
1.48,2016-09-25,9,25,2016,Newark,EWR,"Newark, NJ",New Jersey,71,80,62,12,4.54,71.454
0.26,2016-09-25,9,25,2016,Albuquerque,ABQ,"Albuquerque, NM",New Mexico,68,82,54,18,4.61,68.461
0.02,2016-09-25,9,25,2016,Clayton,CAO,"Clayton, NM",New Mexico,68,83,52,19,10.68,69.068
0.0,2016-09-25,9,25,2016,Roswell,ROW,"Roswell, NM",New Mexico,73,87,57,18,6.21,73.621
0.43,2016-09-25,9,25,2016,Albany,ALB,"Albany, NY",New York,65,76,53,24,2.42,65.242
0.0,2016-09-25,9,25,2016,Binghamton,BGM,"Binghamton, NY",New York,62,73,51,17,4.1,62.41
0.0,2016-09-25,9,25,2016,Buffalo,BUF,"Buffalo, NY",New York,65,75,54,12,5.05,65.505
0.31,2016-09-25,9,25,2016,Glens Falls,GFL,"Glens Falls, NY",New York,58,69,46,21,3.06,58.306
1.36,2016-09-25,9,25,2016,Islip,ISP,"Islip, NY",New York,68,77,59,12,4.11,68.411
1.22,2016-09-25,9,25,2016,New York,LGA,"New York, NY",New York,74,80,67,9,4.42,74.442
0.03,2016-09-25,9,25,2016,Rochester,ROC,"Rochester, NY",New York,65,76,53,20,3.68,65.368
0.01,2016-09-25,9,25,2016,Syracuse,SYR,"Syracuse, NY",New York,63,75,51,19,2.44,63.244
0.03,2016-09-25,9,25,2016,Asheville,AVL,"Asheville, NC",North Carolina,73,85,60,26,3.78,73.378
2.38,2016-09-25,9,25,2016,Cape Hatteras,HSE,"Cape Hatteras, NC",North Carolina,78,84,72,9,6.34,78.634
0.01,2016-09-25,9,25,2016,Charlotte,CLT,"Charlotte, NC",North Carolina,77,87,67,4,6.51,77.651
0.4,2016-09-25,9,25,2016,Greensboro,GSO,"Greensboro, NC",North Carolina,75,81,68,4,6.64,75.664
0.0,2016-09-25,9,25,2016,Hickory,HKY,"Hickory, NC",North Carolina,76,87,65,6,3.6,76.36
2.04,2016-09-25,9,25,2016,Raleigh/Durham,RDU,"Raleigh/Durham, NC",North Carolina,74,80,69,6,5.02,74.502
5.29,2016-09-25,9,25,2016,Wilmington,ILM,"Wilmington, NC",North Carolina,76,82,70,10,4.32,76.432
0.2,2016-09-25,9,25,2016,Bismarck,BIS,"Bismarck, ND",North Dakota,60,70,49,15,10.5,61.05
1.74,2016-09-25,9,25,2016,Dickinson,DIK,"Dickinson, ND",North Dakota,55,65,45,17,11.02,56.102
0.53,2016-09-25,9,25,2016,Fargo,FAR,"Fargo, ND",North Dakota,63,72,53,14,11.2,64.12
0.53,2016-09-25,9,25,2016,Grand Forks,GFK,"Grand Forks, ND",North Dakota,60,71,50,17,9.44,60.944
2.1,2016-09-25,9,25,2016,Williston,ISN,"Williston, ND",North Dakota,55,64,46,16,9.82,55.982
0.0,2016-09-25,9,25,2016,Akron,CAK,"Akron, OH",Ohio,70,82,57,15,3.01,70.301
0.0,2016-09-25,9,25,2016,Cleveland,CLE,"Cleveland, OH",Ohio,71,82,59,15,3.31,71.331
0.0,2016-09-25,9,25,2016,Columbus,CMH,"Columbus, OH",Ohio,73,85,60,9,2.38,73.238
0.0,2016-09-25,9,25,2016,Dayton,DAY,"Dayton, OH",Ohio,72,85,59,12,2.51,72.251
0.0,2016-09-25,9,25,2016,Mansfield,MFD,"Mansfield, OH",Ohio,70,83,57,18,2.84,70.284
0.0,2016-09-25,9,25,2016,Toledo,TOL,"Toledo, OH",Ohio,69,81,56,14,2.5,69.25
0.0,2016-09-25,9,25,2016,Youngstown/Warren,YNG,"Youngstown/Warren, OH",Ohio,68,80,55,15,3.62,68.362
0.17,2016-09-25,9,25,2016,Gage,GAG,"Gage, OK",Oklahoma,77,90,64,15,12.61,78.261
0.62,2016-09-25,9,25,2016,Oklahoma City,OKC,"Oklahoma City, OK",Oklahoma,78,88,67,19,8.61,78.861
1.11,2016-09-25,9,25,2016,Ponca City,PNC,"Ponca City, OK",Oklahoma,80,91,69,14,7.85,80.785
0.68,2016-09-25,9,25,2016,Tulsa,TUL,"Tulsa, OK",Oklahoma,81,92,69,18,7.85,81.785
0.25,2016-09-25,9,25,2016,Astoria,AST,"Astoria, OR",Oregon,60,69,50,23,3.77,60.377
0.08,2016-09-25,9,25,2016,Burns,BNO,"Burns, OR",Oregon,52,70,33,24,5.52,52.552
0.02,2016-09-25,9,25,2016,Eugene,EUG,"Eugene, OR",Oregon,59,72,45,20,4.58,59.458
0.01,2016-09-25,9,25,2016,Medford,MFR,"Medford, OR",Oregon,63,76,49,22,2.57,63.257
0.19,2016-09-25,9,25,2016,Pendleton,PDT,"Pendleton, OR",Oregon,57,67,45,16,4.71,57.471
0.04,2016-09-25,9,25,2016,Portland,PDX,"Portland, OR",Oregon,60,70,50,24,2.92,60.292
0.02,2016-09-25,9,25,2016,Redmond,RDM,"Redmond, OR",Oregon,52,70,33,28,3.77,52.377
0.47,2016-09-25,9,25,2016,Salem,SLE,"Salem, OR",Oregon,59,71,46,24,3.82,59.382
0.8,2016-09-25,9,25,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,68,81,55,14,2.27,68.227
0.0,2016-09-25,9,25,2016,Erie,ERI,"Erie, PA",Pennsylvania,67,76,58,13,4.18,67.418
1.45,2016-09-25,9,25,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,70,80,60,24,1.67,70.167
1.29,2016-09-25,9,25,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,72,81,63,13,4.2,72.42
0.0,2016-09-25,9,25,2016,Pittsburgh,PIT,"Pittsburgh, PA",Pennsylvania,70,83,57,18,2.57,70.257
0.46,2016-09-25,9,25,2016,Wilkes-Barre/Scranton,AVP,"Wilkes-Barre/Scranton, PA",Pennsylvania,66,78,55,12,2.67,66.267
0.11,2016-09-25,9,25,2016,Williamsport,IPT,"Williamsport, PA",Pennsylvania,68,81,55,26,1.48,68.148
1.41,2016-09-25,9,25,2016,San Juan,SJU,"San Juan, PR",Puerto Rico,84,89,77,12,3.25,84.325
1.19,2016-09-25,9,25,2016,Providence,PVD,"Providence, RI",Rhode Island,68,77,58,23,4.78,68.478
0.0,2016-09-25,9,25,2016,Anderson,AND,"Anderson, SC",South Carolina,79,91,67,15,3.87,79.387
2.22,2016-09-25,9,25,2016,Charleston,CHS,"Charleston, SC",South Carolina,79,87,72,25,4.98,79.498
0.35,2016-09-25,9,25,2016,Columbia,CAE,"Columbia, SC",South Carolina,78,87,69,21,3.4,78.34
0.01,2016-09-25,9,25,2016,Greer,GSP,"Greer, SC",South Carolina,78,89,67,8,4.12,78.412
0.17,2016-09-25,9,25,2016,Aberdeen,ABR,"Aberdeen, SD",South Dakota,63,74,52,14,12.1,64.21
0.09,2016-09-25,9,25,2016,Huron,HON,"Huron, SD",South Dakota,67,78,55,15,9.57,67.957
0.31,2016-09-25,9,25,2016,Pierre,PIR,"Pierre, SD",South Dakota,66,77,54,16,11.51,67.151
0.46,2016-09-25,9,25,2016,Rapid City,RAP,"Rapid City, SD",South Dakota,61,72,50,16,8.2,61.82
1.23,2016-09-25,9,25,2016,Sioux Falls,FSD,"Sioux Falls, SD",South Dakota,70,81,59,13,7.85,70.785
0.07,2016-09-25,9,25,2016,Bristol/Jhnsn Cty/Kngsprt,TRI,"Bristol/Jhnsn Cty/Kngsprt, TN",Tennessee,73,86,60,17,1.12,73.112
0.0,2016-09-25,9,25,2016,Chattanooga,CHA,"Chattanooga, TN",Tennessee,79,92,66,11,2.72,79.272
0.0,2016-09-25,9,25,2016,Clarksville,CKV,"Clarksville, TN",Tennessee,76,90,61,10,1.57,76.157
0.01,2016-09-25,9,25,2016,Crossville,CSV,"Crossville, TN",Tennessee,72,85,59,19,2.38,72.238
0.0,2016-09-25,9,25,2016,Knoxville,TYS,"Knoxville, TN",Tennessee,78,90,65,6,3.42,78.342
0.0,2016-09-25,9,25,2016,Memphis,MEM,"Memphis, TN",Tennessee,82,94,70,11,2.2,82.22
0.0,2016-09-25,9,25,2016,Nashville,BNA,"Nashville, TN",Tennessee,78,91,65,12,2.48,78.248
0.0,2016-09-25,9,25,2016,Oak Ridge,OQT,"Oak Ridge, TN",Tennessee,78,90,64,10,0.63,78.063
2.64,2016-09-25,9,25,2016,Abilene,ABI,"Abilene, TX",Texas,78,88,68,13,7.64,78.764
0.0,2016-09-25,9,25,2016,Amarillo,AMA,"Amarillo, TX",Texas,73,87,60,15,13.87,74.387
0.47,2016-09-25,9,25,2016,Austin/Bergstrom,AUS,"Austin/Bergstrom, TX",Texas,82,92,71,13,3.58,82.358
0.8,2016-09-25,9,25,2016,Austin/City,ATT,"Austin/City, TX",Texas,84,95,74,13,1.92,84.192
0.26,2016-09-25,9,25,2016,Beaumont/Port Arthur,BPT,"Beaumont/Port Arthur, TX",Texas,84,92,75,11,4.68,84.468
0.0,2016-09-25,9,25,2016,Brownsville,BRO,"Brownsville, TX",Texas,87,96,77,12,7.62,87.762
0.74,2016-09-25,9,25,2016,Childress,CDS,"Childress, TX",Texas,77,88,65,15,7.67,77.767
1.61,2016-09-25,9,25,2016,College Station,CLL,"College Station, TX",Texas,84,93,74,11,4.54,84.454
0.63,2016-09-25,9,25,2016,Corpus Christi,CRP,"Corpus Christi, TX",Texas,85,94,76,12,6.32,85.632
0.17,2016-09-25,9,25,2016,Dalhart,DHT,"Dalhart, TX",Texas,71,88,54,15,10.82,72.082
0.26,2016-09-25,9,25,2016,Dallas,DAL,"Dallas, TX",Texas,85,93,76,13,6.84,85.684
0.85,2016-09-25,9,25,2016,Dallas-Fort Worth,DFW,"Dallas-Fort Worth, TX",Texas,84,93,75,13,6.58,84.658
3.15,2016-09-25,9,25,2016,Del Rio,DRT,"Del Rio, TX",Texas,81,90,71,15,7.25,81.725
0.0,2016-09-25,9,25,2016,El Paso,ELP,"El Paso, TX",Texas,78,90,66,15,5.72,78.572
2.09,2016-09-25,9,25,2016,Fort Worth,FTW,"Fort Worth, TX",Texas,85,94,76,17,8.01,85.801
0.66,2016-09-25,9,25,2016,Galveston,GLS,"Galveston, TX",Texas,85,89,79,11,6.41,85.641
1.11,2016-09-25,9,25,2016,Houston,HOU,"Houston, TX",Texas,84,92,76,15,2.9,84.29
0.03,2016-09-25,9,25,2016,Lubbock,LBB,"Lubbock, TX",Texas,74,85,63,15,9.37,74.937
0.0,2016-09-25,9,25,2016,Midland,MAF,"Midland, TX",Texas,78,89,67,15,9.42,78.942
2.73,2016-09-25,9,25,2016,San Angelo,SJT,"San Angelo, TX",Texas,80,92,68,14,5.92,80.592
1.36,2016-09-25,9,25,2016,San Antonio,SAT,"San Antonio, TX",Texas,84,93,74,12,6.0,84.6
0.34,2016-09-25,9,25,2016,Victoria,VCT,"Victoria, TX",Texas,82,92,72,10,4.4,82.44
0.67,2016-09-25,9,25,2016,Waco,ACT,"Waco, TX",Texas,83,94,72,13,5.61,83.561
5.61,2016-09-25,9,25,2016,Wichita Falls,SPS,"Wichita Falls, TX",Texas,79,90,69,13,8.85,79.885
1.61,2016-09-25,9,25,2016,Salt Lake City,SLC,"Salt Lake City, UT",Utah,64,75,52,18,5.31,64.531
0.83,2016-09-25,9,25,2016,Blacksburg,BCB,"Blacksburg, VA",VA,74,83,63,10,4.07,74.407
0.51,2016-09-25,9,25,2016,Burlington,BTV,"Burlington, VT",Vermont,64,74,53,26,4.44,64.444
1.58,2016-09-25,9,25,2016,Lynchburg,LYH,"Lynchburg, VA",Virginia,72,80,62,4,4.65,72.465
9.91,2016-09-25,9,25,2016,Norfolk,ORF,"Norfolk, VA",Virginia,74,79,68,5,8.77,74.877
2.23,2016-09-25,9,25,2016,Richmond,RIC,"Richmond, VA",Virginia,73,78,67,3,5.85,73.585
0.83,2016-09-25,9,25,2016,Roanoke,ROA,"Roanoke, VA",Virginia,74,83,63,10,4.07,74.407
3.08,2016-09-25,9,25,2016,Wallops Island,WAL,"Wallops Island, VA",Virginia,73,79,67,9,7.34,73.734
0.46,2016-09-25,9,25,2016,Washington,DCA,"Washington, VA",Virginia,74,81,67,6,5.08,74.508
0.02,2016-09-25,9,25,2016,Deer Park,DEW,"Deer Park, WA",Washington,53,67,38,17,4.65,53.465
0.01,2016-09-25,9,25,2016,Ephrata,EPH,"Ephrata, WA",Washington,58,72,44,24,5.24,58.524
0.4,2016-09-25,9,25,2016,Olympia,OLM,"Olympia, WA",Washington,55,67,43,12,3.98,55.398
0.84,2016-09-25,9,25,2016,Quillayute,UIL,"Quillayute, WA",Washington,55,65,46,15,2.55,55.255
0.09,2016-09-25,9,25,2016,Seattle,SEA,"Seattle, WA",Washington,60,67,52,21,6.17,60.617
0.01,2016-09-25,9,25,2016,Spokane,GEG,"Spokane, WA",Washington,56,66,45,13,6.05,56.605
0.0,2016-09-25,9,25,2016,Yakima,YKM,"Yakima, WA",Washington,59,75,42,26,3.02,59.302
0.15,2016-09-25,9,25,2016,Beckley,BKW,"Beckley, WV",West Virginia,69,80,57,16,2.17,69.217
0.0,2016-09-25,9,25,2016,Charleston,CRW,"Charleston, WV",West Virginia,75,89,60,16,1.2,75.12
0.07,2016-09-25,9,25,2016,Elkins,EKN,"Elkins, WV",West Virginia,68,83,52,29,1.27,68.127
0.0,2016-09-25,9,25,2016,Huntington,HTS,"Huntington, WV",West Virginia,76,89,62,3,1.75,76.175
1.7,2016-09-25,9,25,2016,Green Bay,GRB,"Green Bay, WI",Wisconsin,65,74,56,16,5.38,65.538
4.7,2016-09-25,9,25,2016,La Crosse,LSE,"La Crosse, WI",Wisconsin,70,77,62,15,5.27,70.527
3.81,2016-09-25,9,25,2016,Madison,MSN,"Madison, WI",Wisconsin,68,76,60,12,4.2,68.42
1.88,2016-09-25,9,25,2016,Milwaukee,MKE,"Milwaukee, WI",Wisconsin,70,76,62,16,5.8,70.58
0.64,2016-09-25,9,25,2016,Casper,CPR,"Casper, WY",Wyoming,58,70,44,22,7.78,58.778
0.24,2016-09-25,9,25,2016,Cheyenne,CYS,"Cheyenne, WY",Wyoming,61,75,47,26,7.01,61.701
